                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     42,                      0,                 17.494,                      0,                      0,                      0,                      0,                      0,                      0,                 12.086,                      0,             0.00098621,             0.00098621,             0.00098621
                     43,                      0,                 17.516,                      0,                      0,                      0,                      0,                      0,                      0,                 12.094,                      0,             0.00099314,             0.00099314,             0.00099314
                     44,                      0,                 16.997,                      0,                      0,                      0,                      0,                      0,                      0,                 12.094,                      0,             0.00099928,             0.00099928,             0.00099928
                     45,                      0,                 17.005,                      0,                      0,                      0,                      0,                      0,                      0,                 12.094,                      0,              0.0010046,              0.0010046,              0.0010046
                     46,                      0,                  17.01,                      0,                      0,                      0,                      0,                      0,                      0,                 12.094,                      0,              0.0010092,              0.0010092,              0.0010092
                     47,                      0,                 16.996,                      0,                      0,                      0,                      0,                      0,                      0,                 12.094,                      0,               0.001013,               0.001013,               0.001013
                     48,                      0,                 16.974,                      0,                      0,                      0,                      0,                      0,                      0,                 12.094,                      0,              0.0010159,              0.0010159,              0.0010159
                     49,                      0,                 16.983,                      0,                      0,                      0,                      0,                      0,                      0,                 12.094,                      0,              0.0010181,              0.0010181,              0.0010181
                     50,                      0,                 16.986,                      0,                      0,                      0,                      0,                      0,                      0,                 12.094,                      0,              0.0010195,              0.0010195,              0.0010195
                     51,                      0,                 16.985,                      0,                      0,                      0,                      0,                      0,                      0,                     12,                      0,                0.00101,                0.00101,                0.00101
                     52,                      0,                 16.477,                      0,                      0,                      0,                      0,                      0,                      0,                     12,                      0,              0.0009902,              0.0009902,              0.0009902
                     53,                      0,                 16.464,                      0,                      0,                      0,                      0,                      0,                      0,                     12,                      0,              0.0009704,              0.0009704,              0.0009704
                     54,                      0,                 16.472,                      0,                      0,                      0,                      0,                      0,                      0,                     12,                      0,              0.0009506,              0.0009506,              0.0009506
                     55,                      0,                 16.456,                      0,                      0,                      0,                      0,                      0,                      0,                     12,                      0,              0.0009308,              0.0009308,              0.0009308
                     56,                      0,                 16.518,                      0,                      0,                      0,                      0,                      0,                      0,                     12,                      0,               0.000911,               0.000911,               0.000911
                     57,                      0,                 16.454,                      0,                      0,                      0,                      0,                      0,                      0,                     12,                      0,              0.0008912,              0.0008912,              0.0008912
                     58,                      0,                  16.43,                      0,                      0,                      0,                      0,                      0,                      0,                     12,                      0,              0.0008714,              0.0008714,              0.0008714
                     59,                      0,                 16.448,                      0,                      0,                      0,                      0,                      0,                      0,                 11.648,                      0,              0.0008516,              0.0008516,              0.0008516
                     60,                      0,                 16.056,                      0,                      0,                      0,                      0,                      0,                      0,                 11.648,                      0,              0.0008318,              0.0008318,              0.0008318
                     61,                      0,                 16.033,                      0,                      0,                      0,                      0,                      0,                      0,                 11.648,                      0,               0.000812,               0.000812,               0.000812
                     62,                      0,                 16.073,                      0,                      0,                      0,                      0,                      0,                      0,                 11.648,                      0,              0.0007922,              0.0007922,              0.0007922
                     63,                      0,                 16.071,                      0,                      0,                      0,                      0,                      0,                      0,                 11.648,                      0,              0.0007724,              0.0007724,              0.0007724
                     64,                      0,                 16.068,                      0,                      0,                      0,                      0,                      0,                      0,                 11.648,                      0,              0.0007526,              0.0007526,              0.0007526
                     65,                      0,                 16.086,                      0,                      0,                      0,                      0,                      0,                      0,                 11.648,                      0,              0.0007328,              0.0007328,              0.0007328
                     66,                      0,                 16.079,                      0,                      0,                      0,                      0,                      0,                      0,                 11.648,                      0,               0.000713,               0.000713,               0.000713
                     67,                      0,                 16.078,                      0,                      0,                      0,                      0,                      0,                      0,                 11.305,                      0,              0.0006932,              0.0006932,              0.0006932
                     68,                      0,                 15.747,                      0,                      0,                      0,                      0,                      0,                      0,                 11.305,                      0,              0.0006734,              0.0006734,              0.0006734
                     69,                      0,                 15.755,                      0,                      0,                      0,                      0,                      0,                      0,                 11.305,                      0,              0.0006536,              0.0006536,              0.0006536
                     70,                      0,                 15.771,                      0,                      0,                      0,                      0,                      0,                      0,                 11.305,                      0,              0.0006338,              0.0006338,              0.0006338
                     71,                      0,                 15.737,                      0,                      0,                      0,                      0,                      0,                      0,                 11.305,                      0,               0.000614,               0.000614,               0.000614
                     72,                      0,                 15.784,                      0,                      0,                      0,                      0,                      0,                      0,                 11.305,                      0,              0.0005942,              0.0005942,              0.0005942
                     73,                      0,                 15.755,                      0,                      0,                      0,                      0,                      0,                      0,                 11.305,                      0,              0.0005744,              0.0005744,              0.0005744
                     74,                      0,                 15.732,                      0,                      0,                      0,                      0,                      0,                      0,                 11.305,                      0,              0.0005546,              0.0005546,              0.0005546
                     75,                      0,                 15.725,                      0,                      0,                      0,                      0,                      0,                      0,                 10.648,                      0,              0.0005348,              0.0005348,              0.0005348
                     76,                      0,                 15.512,                      0,                      0,                      0,                      0,                      0,                      0,                 10.648,                      0,               0.000515,               0.000515,               0.000515
                     77,                      0,                 15.523,                      0,                      0,                      0,                      0,                      0,                      0,                 10.648,                      0,              0.0004952,              0.0004952,              0.0004952
                     78,                      0,                  15.49,                      0,                      0,                      0,                      0,                      0,                      0,                 10.648,                      0,              0.0004754,              0.0004754,              0.0004754
                     79,                      0,                 15.482,                      0,                      0,                      0,                      0,                      0,                      0,                 10.648,                      0,              0.0004556,              0.0004556,              0.0004556
                     80,                      0,                 15.494,                      0,                      0,                      0,                      0,                      0,                      0,                 10.648,                      0,              0.0004358,              0.0004358,              0.0004358
                     81,                      0,                  15.47,                      0,                      0,                      0,                      0,                      0,                      0,                 10.648,                      0,               0.000416,               0.000416,               0.000416
                     82,                      0,                 15.485,                      0,                      0,                      0,                      0,                      0,                      0,                 10.648,                      0,              0.0003962,              0.0003962,              0.0003962
                     83,                      0,                 15.486,                      0,                      0,                      0,                      0,                      0,                      0,                 9.7266,                      0,              0.0003764,              0.0003764,              0.0003764
                     84,                      0,                 15.317,                      0,                      0,                      0,                      0,                      0,                      0,                 9.7266,                      0,              0.0003566,              0.0003566,              0.0003566
                     85,                      0,                 15.312,                      0,                      0,                      0,                      0,                      0,                      0,                 9.7266,                      0,              0.0003368,              0.0003368,              0.0003368
                     86,                      0,                 15.335,                      0,                      0,                      0,                      0,                      0,                      0,                 9.7266,                      0,               0.000317,               0.000317,               0.000317
                     87,                      0,                 15.309,                      0,                      0,                      0,                      0,                      0,                      0,                 9.7266,                      0,              0.0002972,              0.0002972,              0.0002972
                     88,                      0,                  15.31,                      0,                      0,                      0,                      0,                      0,                      0,                 9.7266,                      0,              0.0002774,              0.0002774,              0.0002774
                     89,                      0,                 15.308,                      0,                      0,                      0,                      0,                      0,                      0,                 9.7266,                      0,              0.0002576,              0.0002576,              0.0002576
                     90,                      0,                 15.303,                      0,                      0,                      0,                      0,                      0,                      0,                 9.7266,                      0,              0.0002378,              0.0002378,              0.0002378
                     91,                      0,                 15.349,                      0,                      0,                      0,                      0,                      0,                      0,                 8.9688,                      0,               0.000218,               0.000218,               0.000218
                     92,                      0,                 15.262,                      0,                      0,                      0,                      0,                      0,                      0,                 8.9688,                      0,              0.0001982,              0.0001982,              0.0001982
                     93,                      0,                  15.18,                      0,                      0,                      0,                      0,                      0,                      0,                 8.9688,                      0,              0.0001784,              0.0001784,              0.0001784
                     94,                      0,                 15.234,                      0,                      0,                      0,                      0,                      0,                      0,                 8.9688,                      0,              0.0001586,              0.0001586,              0.0001586
                     95,                      0,                 15.229,                      0,                      0,                      0,                      0,                      0,                      0,                 8.9688,                      0,              0.0001388,              0.0001388,              0.0001388
                     96,                      0,                  15.18,                      0,                      0,                      0,                      0,                      0,                      0,                 8.9688,                      0,               0.000119,               0.000119,               0.000119
                     97,                      0,                 15.186,                      0,                      0,                      0,                      0,                      0,                      0,                 8.9688,                      0,               9.92e-05,               9.92e-05,               9.92e-05
                     98,                      0,                 15.202,                      0,                      0,                      0,                      0,                      0,                      0,                 8.9688,                      0,               7.94e-05,               7.94e-05,               7.94e-05
                     99,                      0,                 15.234,                      0,                      0,                      0,                      0,                      0,                      0,                 8.3516,                      0,               5.96e-05,               5.96e-05,               5.96e-05
                    100,                      0,                 15.207,                      0,                      0,                      0,                      0,                      0,                      0,                 8.3516,                      0,               3.98e-05,               3.98e-05,               3.98e-05
